ID,date,price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,sqm_above,sqm_basement,yr_built,yr_renovated,sqm_living15,sqm_lot15
18256,2014-09-10,330000.0,3,2,124,379,1,no waterfront,0,3,6,108,15,1907,0,155,379
18257,2014-06-26,1387800.0,3,3,230,510,2,no waterfront,3,3,10,160,69,1950,2005,274,526
18258,2015-04-30,490000.0,3,2,184,2898,1,no waterfront,0,3,8,184,0,1986,0,289,2752
18259,2014-12-20,260000.0,4,2,208,668,1,no waterfront,0,3,7,105,102,1967,0,146,688
18260,2014-06-27,469900.0,4,2,277,828,2,no waterfront,0,4,9,277,0,1991,0,254,746
18261,2014-11-12,493000.0,6,1,196,353,1,no waterfront,0,4,7,113,83,1925,0,171,388
18262,2014-05-28,740000.0,4,2,271,4306,2,no waterfront,0,4,9,271,0,1998,0,214,17158
18263,2014-12-11,148900.0,4,1,157,557,1,no waterfront,0,3,7,157,0,1967,0,118,557
18264,2014-11-18,475000.0,2,2,150,1344,2,no waterfront,0,3,7,150,0,1981,0,136,1264
18265,2014-12-23,415000.0,2,1,70,371,1,no waterfront,0,3,7,70,0,1944,0,141,371
18266,2014-07-07,229500.0,3,1,114,557,1,no waterfront,0,4,7,114,0,1967,0,115,557
18267,2014-08-14,1355000.0,5,3,460,1299,2,no waterfront,2,3,11,349,111,2001,0,483,1683
18268,2014-12-10,385000.0,4,2,188,1056,1,no waterfront,0,3,7,123,65,1969,0,139,850
18269,2015-04-27,230000.0,3,2,170,1052,1,no waterfront,0,3,7,116,53,1965,0,208,1526
18270,2014-08-08,425000.0,2,1,90,250,1,no waterfront,0,4,7,71,18,1926,0,145,311
18271,2014-07-22,189900.0,2,1,92,388,1,no waterfront,0,5,5,92,0,1914,0,93,587
18272,2015-01-02,238000.0,2,1,69,602,1,no waterfront,0,3,6,69,0,1943,0,97,593
18273,2014-08-19,968060.0,4,2,243,1505,1,no waterfront,2,4,7,145,97,1950,1993,283,1103
18274,2014-06-16,921000.0,4,1,206,882,1,no waterfront,0,4,7,138,67,1954,0,167,769
18275,2014-05-07,380000.0,5,1,278,557,1,no waterfront,0,5,7,139,139,1958,0,207,661
18276,2014-11-17,285000.0,1,1,98,5095,1,has waterfront,4,3,5,98,0,1935,0,209,2950
18277,2014-10-22,449000.0,4,2,183,501,2,no waterfront,0,3,8,183,0,1998,0,183,501
18278,2014-07-09,625000.0,4,1,148,510,1,no waterfront,0,4,7,148,0,1946,0,176,510
18279,2014-05-21,318989.0,4,2,185,836,1,no waterfront,0,4,8,185,0,1978,0,203,777
18280,2014-10-10,445000.0,3,1,121,117,2,no waterfront,0,3,8,104,17,2002,0,121,128
18281,2015-02-05,750000.0,3,1,104,794,1,no waterfront,0,3,7,104,0,1952,0,133,802
18282,2015-03-06,959000.0,3,2,308,1103,1,no waterfront,0,5,10,308,0,1979,0,346,1103
18283,2014-12-02,330000.0,3,2,220,845,2,no waterfront,0,3,9,220,0,1990,0,235,918
18284,2015-02-16,425000.0,2,1,77,115,2,no waterfront,0,3,7,77,0,2005,0,149,247
18285,2014-12-02,280000.0,3,1,87,735,1,no waterfront,0,3,6,87,0,1948,0,87,735
18286,2014-10-23,476500.0,4,2,209,4659,2,no waterfront,0,3,8,209,0,1998,0,189,5375
18287,2014-05-21,556000.0,3,2,187,334,2,no waterfront,0,3,8,187,0,1998,0,192,343
18288,2014-07-29,1862000.0,4,5,486,29814,2,no waterfront,2,3,10,486,0,2006,0,179,6393
18289,2014-09-19,637000.0,4,3,379,6352,2,no waterfront,0,3,10,379,0,2005,0,225,3844
18290,2014-12-04,405000.0,3,2,134,564,1,no waterfront,0,4,7,134,0,1969,0,174,557
18291,2014-06-27,397000.0,5,1,108,627,1,no waterfront,0,4,6,74,34,1944,0,147,631
18292,2014-07-24,895990.0,4,2,330,609,2,no waterfront,0,3,9,330,0,2014,0,336,523
18293,2014-08-28,259000.0,3,2,149,1304,2,no waterfront,0,3,7,149,0,1933,1988,223,836
18294,2014-10-22,420000.0,2,1,89,10440,1,no waterfront,0,3,7,89,0,1955,0,112,2310
18295,2014-05-19,518000.0,3,2,156,194,2,no waterfront,0,3,8,128,27,2008,0,126,194
18296,2014-07-22,425000.0,3,1,128,760,1,no waterfront,0,5,7,128,0,1942,0,120,760
18297,2014-08-08,182500.0,2,1,96,1293,1,no waterfront,0,3,6,96,0,1973,0,102,703
18298,2014-07-16,549900.0,3,1,128,281,1,no waterfront,0,4,7,128,0,1929,0,133,372
18299,2014-09-16,445000.0,3,1,171,1566,1,no waterfront,0,4,7,118,52,1980,0,166,836
18300,2014-06-06,452000.0,2,1,161,501,1,no waterfront,0,4,7,91,69,1946,0,183,501
18301,2014-11-04,715000.0,5,1,178,603,1,no waterfront,0,3,7,117,61,1951,0,183,510
18302,2014-09-11,559000.0,3,2,186,483,2,no waterfront,0,3,8,186,0,1989,0,172,408
18303,2014-07-02,3300000.0,5,6,745,2019,2,no waterfront,0,3,11,745,0,2001,0,386,1762
18304,2014-10-15,250000.0,4,1,172,682,1,no waterfront,0,4,7,101,71,1977,0,158,682
18305,2014-09-23,1230000.0,5,4,407,618,2,no waterfront,0,3,9,272,135,2008,0,144,618
18306,2015-05-12,276500.0,4,2,221,11978,1,no waterfront,0,4,7,221,0,1960,0,95,10683
18307,2014-11-14,440000.0,4,2,267,686,2,no waterfront,0,4,9,267,0,1987,0,224,711
18308,2014-05-08,543200.0,6,2,261,1449,1,no waterfront,2,5,7,183,78,1940,0,234,724
18309,2014-06-01,250000.0,1,1,69,371,1,no waterfront,0,3,6,69,0,1918,0,164,450
18310,2014-07-28,625000.0,4,2,162,836,1,no waterfront,0,3,8,130,31,1977,2003,196,891
18311,2014-06-13,530100.0,3,1,143,315,1,no waterfront,0,3,7,111,31,1926,0,139,363
18312,2014-07-21,549900.0,2,1,105,86,2,no waterfront,0,3,8,87,18,2014,0,107,123
18313,2015-03-11,430000.0,4,1,144,607,1,no waterfront,0,4,7,144,0,1962,0,144,647
18314,2014-12-10,835000.0,3,2,274,636,2,no waterfront,0,3,10,274,0,2009,0,308,636
18315,2014-05-07,409500.0,4,2,198,1207,1,no waterfront,0,3,7,122,76,1968,0,219,1021
18316,2014-05-20,329000.0,4,2,148,628,1,no waterfront,0,3,7,77,71,1947,2011,148,830
18317,2014-05-22,940000.0,4,2,193,371,1,no waterfront,0,3,8,193,0,1912,2000,160,464
18318,2014-08-13,539950.0,3,2,144,297,1,no waterfront,0,3,7,144,0,1910,2007,115,334
18319,2015-04-14,579950.0,4,2,267,19829,1,no waterfront,0,5,8,198,68,1984,0,261,19829
18320,2014-06-11,881000.0,5,3,233,383,1,no waterfront,3,5,8,147,85,1925,0,203,503
18321,2014-08-04,362500.0,3,1,89,503,1,no waterfront,0,3,6,89,0,1916,0,143,528
18322,2015-04-21,243950.0,2,1,104,3298,1,no waterfront,0,5,6,104,0,1961,0,156,6133
18323,2014-05-29,658000.0,4,2,307,572,2,no waterfront,0,3,9,307,0,2008,0,297,652
18324,2014-11-24,218250.0,3,1,100,908,1,no waterfront,0,3,7,100,0,1968,0,110,892
18325,2014-05-22,655000.0,4,2,265,1151,2,no waterfront,0,3,10,265,0,1999,0,285,791
18326,2015-03-05,255000.0,3,2,138,705,1,no waterfront,0,3,7,138,0,1990,0,144,716
18327,2015-01-15,215000.0,3,1,112,666,1,no waterfront,0,3,7,112,0,1918,0,152,543
18328,2015-02-23,1265000.0,3,1,208,525,1,no waterfront,2,4,8,177,30,1941,0,275,525
18329,2014-07-11,2920000.0,4,4,425,2237,2,no waterfront,2,5,10,362,62,1926,0,362,899
18330,2015-04-02,424305.0,3,2,148,553,2,no waterfront,2,5,8,148,0,1910,0,130,1212
18331,2014-05-20,494000.0,4,1,194,399,1,no waterfront,0,4,7,116,78,1925,0,155,464
18332,2014-06-05,560000.0,4,2,209,344,2,no waterfront,0,3,9,209,0,2003,0,209,344
18333,2014-09-24,130000.0,3,1,111,650,2,no waterfront,0,1,7,111,0,1908,0,305,557
18334,2015-05-04,468000.0,4,2,230,16389,1,no waterfront,3,5,8,230,0,1927,0,152,10440
18335,2014-12-09,480000.0,5,3,208,1433,1,no waterfront,1,5,7,129,78,1952,0,208,998
18336,2014-08-11,475000.0,3,1,143,376,1,no waterfront,0,4,7,143,0,1926,0,140,361
18337,2015-02-25,285000.0,4,1,197,757,1,no waterfront,0,4,7,123,74,1967,0,148,797
18338,2014-06-30,765000.0,5,3,266,529,1,no waterfront,0,3,7,181,85,1964,0,160,513
18339,2015-03-27,208000.0,2,1,107,534,1,no waterfront,0,4,6,107,0,1924,0,107,766
18340,2014-10-03,372000.0,3,2,225,464,2,no waterfront,0,3,8,225,0,2001,0,270,522
18341,2014-12-09,470000.0,2,1,83,512,1,no waterfront,0,3,7,83,0,1947,0,117,512
18342,2014-06-26,451000.0,5,2,262,829,1,no waterfront,0,3,7,262,0,1967,0,157,793
18343,2014-08-27,442200.0,4,1,150,755,1,no waterfront,0,3,8,150,0,1974,0,178,780
18344,2014-08-25,330000.0,4,2,233,797,2,no waterfront,0,4,8,233,0,1991,2012,212,725
18345,2014-09-24,335000.0,3,1,166,475,1,no waterfront,0,4,6,87,78,1949,0,107,475
18346,2014-11-14,280000.0,3,2,152,1230,1,no waterfront,0,3,7,152,0,1995,0,152,858
18347,2014-08-22,625000.0,3,1,208,562,1,no waterfront,0,4,8,116,91,1950,0,159,562
18348,2014-09-03,345000.0,3,2,173,332,2,no waterfront,0,3,8,173,0,2003,0,176,364
18349,2014-10-24,255950.0,4,1,139,1026,1,no waterfront,0,5,7,139,0,1964,0,183,1932
18350,2015-01-05,570000.0,4,1,138,557,1,no waterfront,0,3,7,138,0,1918,0,157,557
18351,2015-03-31,685000.0,3,1,207,795,2,no waterfront,0,3,8,207,0,1960,0,204,795
18352,2014-09-02,273148.0,3,1,158,669,1,no waterfront,0,4,7,115,43,1974,0,170,673
18353,2014-06-25,246500.0,3,2,150,714,2,no waterfront,0,3,7,150,0,1989,0,127,714
18354,2015-04-06,349950.0,5,2,209,666,1,no waterfront,0,3,7,121,87,1983,0,143,843
18355,2015-02-10,545000.0,4,2,157,218,1,no waterfront,0,3,6,78,78,1926,2014,148,386
18356,2015-02-27,403000.0,3,2,139,130,3,no waterfront,0,3,7,139,0,2005,0,127,136
18357,2015-02-11,299950.0,4,2,176,376,2,no waterfront,0,3,7,176,0,2003,0,234,379
18358,2015-05-01,792000.0,3,2,308,1192,1,no waterfront,0,3,10,241,66,1990,0,300,1387
18359,2014-10-02,418000.0,5,2,183,948,1,no waterfront,0,4,7,100,83,1929,0,121,502
18360,2015-04-27,332500.0,4,1,155,752,1,no waterfront,0,3,6,155,0,1944,0,121,734
18361,2015-01-27,337000.0,3,2,207,4046,1,no waterfront,0,5,7,91,115,1975,0,135,2751
18362,2015-01-21,212000.0,2,1,99,686,1,no waterfront,0,3,6,99,0,1949,0,123,590
18363,2015-03-10,542000.0,2,2,167,261,2,no waterfront,2,4,9,167,0,1979,0,167,255
18364,2014-05-22,622500.0,4,2,276,753,2,no waterfront,0,3,9,276,0,2000,0,255,720
18365,2014-08-29,260000.0,3,1,155,790,1,no waterfront,0,3,7,124,30,1985,0,146,670
18366,2015-05-05,525000.0,3,1,243,3562,1,no waterfront,0,4,8,122,120,1977,0,201,3433
18367,2014-11-14,975000.0,5,3,508,3258,2,no waterfront,0,3,11,426,81,1976,0,334,3258
18368,2014-09-09,1140000.0,4,1,286,603,1,no waterfront,0,4,9,157,128,1941,0,274,530
18369,2015-03-03,500000.0,3,1,87,962,1,no waterfront,0,4,7,87,0,1964,0,187,962
18370,2014-06-18,554000.0,5,2,173,1060,1,no waterfront,0,4,8,108,65,1961,0,224,1002
18371,2014-06-05,343000.0,4,2,192,418,2,no waterfront,0,3,7,192,0,2004,0,256,480
18372,2015-04-24,515000.0,2,1,88,1413,1,no waterfront,0,3,8,88,0,2009,0,144,1153
18373,2014-07-12,492000.0,2,1,119,582,1,no waterfront,0,4,6,82,37,1922,0,117,499
18374,2015-02-13,655000.0,4,3,238,745,1,no waterfront,0,4,8,127,111,1984,0,194,745
18375,2015-05-06,290000.0,3,2,148,636,2,no waterfront,0,3,7,148,0,2000,0,157,669
18376,2014-07-01,952500.0,4,1,236,469,2,no waterfront,0,4,10,236,0,1910,0,183,411
18377,2014-08-22,235000.0,2,1,93,696,1,no waterfront,0,3,7,93,0,1941,0,113,557
18378,2015-04-01,323000.0,3,1,159,660,1,no waterfront,0,3,8,159,0,1955,0,160,635
18379,2014-05-06,1050000.0,3,2,204,183,2,no waterfront,0,3,9,149,54,2008,0,175,325
18380,2014-10-29,265000.0,3,0,35,19829,1,no waterfront,0,3,4,35,0,2003,0,178,20841
18381,2015-01-29,200000.0,2,1,130,891,1,no waterfront,0,4,6,130,0,1941,0,114,891
18382,2014-12-04,419995.0,3,2,170,696,1,no waterfront,0,4,7,123,46,1968,0,170,810
18383,2015-03-10,1500000.0,3,3,288,837,1,no waterfront,4,4,10,147,141,1980,0,292,1063
18384,2014-08-12,455000.0,3,2,148,727,2,no waterfront,0,3,7,148,0,1987,0,146,845
18385,2015-03-25,660000.0,3,3,334,3528,2,no waterfront,0,4,8,334,0,1996,0,190,1674
18386,2014-05-13,319000.0,3,1,129,1191,1,no waterfront,0,4,7,129,0,1968,0,129,937
18387,2014-12-23,390000.0,3,1,194,23309,1,no waterfront,0,3,7,194,0,1981,0,194,20234
18388,2014-06-27,718500.0,3,1,111,579,1,no waterfront,0,3,8,95,15,1952,0,261,579
18389,2014-12-03,474000.0,2,1,101,293,1,no waterfront,0,3,7,78,23,1926,0,99,293
18390,2014-08-25,615750.0,4,2,198,590,2,no waterfront,0,3,7,170,27,1945,0,157,590
18391,2014-11-14,551000.0,3,2,186,1612,2,no waterfront,0,3,8,186,0,1994,0,178,668
18392,2015-02-11,230000.0,3,2,139,669,1,no waterfront,0,3,7,106,32,1984,0,139,669
18393,2014-07-11,790000.0,4,2,325,854,2,no waterfront,0,3,9,325,0,2004,0,370,798
18394,2015-03-26,1230000.0,3,2,247,182,3,no waterfront,3,3,9,173,73,2007,0,152,127
18395,2014-12-23,325000.0,3,2,133,598,2,no waterfront,0,3,7,133,0,1995,0,157,627
18396,2014-08-01,705000.0,4,2,258,576,2,no waterfront,0,3,8,258,0,2001,0,247,519
18397,2014-12-11,259000.0,4,1,146,822,2,no waterfront,0,3,7,146,0,1979,0,129,881
18398,2014-12-04,306000.0,3,1,116,808,1,no waterfront,0,4,7,116,0,1959,0,120,808
18399,2014-12-15,315000.0,3,1,90,634,1,no waterfront,0,3,6,90,0,1928,0,107,1083
18400,2015-04-13,392500.0,3,1,102,710,1,no waterfront,0,3,7,102,0,1952,0,132,710
18401,2014-11-12,1065000.0,4,2,301,1201,2,no waterfront,0,4,9,253,47,1968,0,242,1196
18402,2014-07-16,350500.0,2,2,119,134,3,no waterfront,0,3,8,119,0,1999,0,136,139
18403,2014-06-18,825000.0,4,3,353,909,2,no waterfront,0,3,9,353,0,1938,2013,181,909
18404,2014-08-08,235000.0,4,1,139,590,1,no waterfront,0,3,6,139,0,1944,0,110,590
18405,2015-03-02,650000.0,3,2,247,23957,1,no waterfront,2,4,8,142,104,1976,0,158,5948
18406,2014-05-12,675000.0,4,3,222,310,1,no waterfront,0,4,7,111,111,1964,0,141,349
18407,2014-10-01,265000.0,4,1,172,790,1,no waterfront,0,4,7,172,0,1955,0,144,790
18408,2014-08-12,822500.0,2,1,134,659,1,no waterfront,4,3,7,134,0,1924,0,222,566
18409,2015-04-28,705000.0,3,2,209,371,2,no waterfront,0,4,8,143,66,1956,0,196,371
18410,2014-12-08,2630000.0,6,4,514,668,2,no waterfront,2,4,11,366,147,1909,0,272,668
18411,2014-06-23,685000.0,2,1,120,155,1,no waterfront,2,3,7,120,0,1943,0,117,161
18412,2014-10-20,630000.0,4,2,149,464,2,no waterfront,0,5,7,149,0,1946,0,120,459
18413,2014-05-08,1250000.0,4,3,354,2245,2,no waterfront,1,4,11,307,47,1990,0,269,1745
18414,2015-01-12,359000.0,4,2,169,1052,1,no waterfront,0,3,8,129,39,1976,0,184,1003
18415,2015-03-16,784500.0,4,5,540,1291,2,no waterfront,0,3,11,348,192,1993,0,276,1207
18416,2014-07-03,850000.0,3,2,229,817,2,no waterfront,0,3,9,229,0,1961,2004,217,1020
18417,2014-09-03,410000.0,3,2,282,562,2,no waterfront,0,3,9,282,0,2005,0,246,562
18418,2014-07-09,252000.0,4,1,104,766,1,no waterfront,0,4,7,104,0,1966,0,123,740
18419,2014-08-12,618000.0,5,1,174,1699,1,no waterfront,0,4,7,174,0,1955,0,202,1920
18420,2014-10-02,265000.0,3,1,99,445,1,no waterfront,0,3,6,90,9,1947,0,104,111
18421,2014-09-18,465000.0,3,2,144,790,1,no waterfront,0,3,8,73,71,1969,0,130,690
18422,2015-02-04,240000.0,2,1,80,608,1,no waterfront,0,3,6,80,0,1947,0,139,620
18423,2014-07-31,217000.0,3,1,92,1114,1,no waterfront,0,3,7,92,0,1959,0,138,1387
18424,2014-08-06,415000.0,4,2,234,390,1,no waterfront,0,4,7,140,93,1909,0,135,390
18425,2014-12-22,274000.0,2,2,157,742,1,no waterfront,0,4,7,88,69,1980,0,157,746
18426,2015-02-23,420000.0,5,3,199,568,1,no waterfront,0,3,7,127,72,2003,0,184,563
18427,2015-03-18,1062500.0,4,2,147,557,1,no waterfront,0,4,8,147,0,1925,0,147,371
18428,2014-06-05,1415000.0,4,5,433,4083,2,no waterfront,0,3,12,433,0,1989,0,455,3251
18429,2014-05-05,618500.0,3,2,167,464,1,no waterfront,0,4,7,100,66,1942,0,167,464
18430,2015-01-09,295000.0,3,1,155,1003,1,no waterfront,0,4,8,155,0,1956,0,155,851
18431,2015-03-16,400000.0,3,2,93,1138,1,no waterfront,0,3,8,93,0,1980,0,170,1068
18432,2015-03-26,595000.0,3,2,236,620,2,no waterfront,0,3,8,236,0,2002,0,179,670
18433,2014-06-17,1728000.0,4,3,343,1911,1,no waterfront,0,4,10,171,171,1976,0,286,1634
18434,2014-12-31,261000.0,3,1,125,714,1,no waterfront,0,3,7,125,0,1987,0,127,714
18435,2014-10-16,780000.0,5,2,154,371,1,no waterfront,0,5,8,154,0,1929,0,112,371
18436,2014-11-18,589000.0,3,1,129,468,1,no waterfront,0,3,7,101,27,1947,0,177,445
18437,2015-03-05,230000.0,3,1,159,847,1,no waterfront,0,4,7,105,53,1981,0,104,697
18438,2014-10-18,690000.0,4,3,276,199,2,no waterfront,0,3,10,231,45,2006,0,267,225
18439,2015-01-29,524000.0,4,2,203,1439,2,no waterfront,0,3,8,203,0,1981,0,194,1397
18440,2014-05-22,380000.0,2,2,114,91,2,no waterfront,0,3,7,98,15,2011,0,119,123
18441,2014-11-12,357500.0,3,1,92,379,1,no waterfront,0,4,7,68,24,1945,0,137,379
18442,2014-10-27,330000.0,3,2,232,993,1,no waterfront,0,3,8,232,0,1994,0,237,907
18443,2015-03-09,635000.0,5,1,208,441,1,no waterfront,0,4,7,104,104,1920,0,183,441
18444,2015-03-13,934000.0,9,3,261,416,2,no waterfront,0,3,7,174,87,1918,0,228,408
18445,2015-01-28,358500.0,2,1,130,80,2,no waterfront,0,3,8,103,26,2005,0,128,102
18446,2014-10-06,401000.0,3,1,136,637,1,no waterfront,0,3,8,136,0,1955,0,136,606
18447,2015-01-09,270000.0,3,2,169,719,1,no waterfront,0,3,8,169,0,1992,0,193,751
18448,2014-10-14,705000.0,4,2,191,557,1,no waterfront,1,4,8,127,64,1954,0,191,613
18449,2014-10-30,325000.0,3,2,155,1585,1,no waterfront,0,3,7,102,52,1988,0,154,1448
18450,2014-09-02,384950.0,3,1,143,719,1,no waterfront,0,4,7,143,0,1909,0,113,719
18451,2014-07-15,310000.0,3,1,112,903,1,no waterfront,0,4,7,112,0,1953,0,136,903
18452,2014-10-06,829950.0,4,2,318,3973,2,no waterfront,0,3,10,318,0,1992,0,296,3420
18453,2015-03-30,353000.0,3,2,236,559,2,no waterfront,0,3,7,236,0,2002,0,193,559
18454,2014-07-07,170500.0,2,1,98,715,1,no waterfront,0,3,7,76,22,1981,0,127,820
18455,2014-07-16,885250.0,4,2,340,4613,2,no waterfront,0,3,10,340,0,1999,0,282,4613
18456,2014-06-08,2700000.0,4,3,410,729,2,has waterfront,4,3,11,292,117,2001,0,256,791
18457,2014-09-25,245000.0,3,1,143,847,1,no waterfront,0,5,7,143,0,1957,0,134,862
18458,2014-10-17,469000.0,3,2,110,119,3,no waterfront,0,3,8,110,0,2008,0,130,178
18459,2014-06-08,455000.0,3,1,120,329,1,no waterfront,0,3,7,120,0,1927,0,130,379
18460,2014-11-21,305000.0,4,2,225,553,2,no waterfront,0,3,8,225,0,2002,0,195,502
18461,2014-05-30,840000.0,7,4,398,3493,1,no waterfront,0,5,10,398,0,1982,0,261,3763
18462,2014-06-23,905000.0,5,3,325,943,2,no waterfront,0,3,10,238,86,1996,0,273,998
18463,2014-12-31,219200.0,3,2,156,650,1,no waterfront,0,4,7,156,0,1968,0,143,694
18464,2015-02-23,455000.0,3,1,116,743,1,no waterfront,0,3,7,116,0,1965,0,134,736
18465,2014-06-27,195000.0,2,1,94,752,1,no waterfront,0,3,6,94,0,1940,0,111,1161
18466,2014-11-13,799000.0,3,1,140,388,2,no waterfront,0,3,8,140,0,1902,1979,198,456
18467,2014-06-27,285000.0,2,1,84,757,1,no waterfront,0,4,6,84,0,1948,0,115,757
18468,2014-09-22,300000.0,3,1,122,1398,1,no waterfront,0,3,7,122,0,1979,0,116,1241
18469,2014-05-29,83000.0,2,1,83,797,1,no waterfront,0,3,5,83,0,1918,0,191,606
18470,2015-04-14,220000.0,2,1,82,446,1,no waterfront,0,4,7,82,0,1928,0,93,357
18471,2014-06-03,174500.0,2,2,115,249,2,no waterfront,0,3,7,115,0,1986,0,132,335
18472,2015-04-27,695000.0,4,2,274,999,2,no waterfront,0,3,9,274,0,1987,0,230,885
18473,2014-12-04,255000.0,3,1,94,1060,1,no waterfront,0,3,7,94,0,1959,0,119,780
18474,2015-02-25,539000.0,5,2,240,673,1,no waterfront,0,3,8,140,100,1973,0,179,673
18475,2015-03-17,552700.0,2,1,102,260,1,no waterfront,0,3,7,102,0,1925,0,103,155
18476,2014-06-03,571500.0,3,1,120,623,1,no waterfront,0,4,6,120,0,1952,0,151,924
18477,2015-03-13,263700.0,3,1,111,609,1,no waterfront,0,3,6,111,0,1950,1968,124,877
18478,2014-10-20,3300000.0,8,4,716,1091,3,no waterfront,0,5,12,565,150,1904,0,391,773
18479,2014-05-28,186950.0,2,2,129,120,2,no waterfront,0,3,7,129,0,1986,0,129,120
18480,2014-11-10,520000.0,3,1,132,4982,2,no waterfront,0,3,8,132,0,1985,0,195,4982
18481,2014-07-30,358000.0,3,1,116,668,1,no waterfront,0,4,7,116,0,1969,0,124,672
18482,2014-08-07,210000.0,2,0,78,4613,1,no waterfront,0,2,6,78,0,1948,0,115,1021
18483,2015-05-11,3650000.0,5,3,466,807,2,no waterfront,1,3,12,368,97,2007,0,389,1047
18484,2014-08-11,543000.0,4,2,191,814,2,no waterfront,0,3,8,191,0,1983,0,149,748
18485,2015-04-23,330000.0,4,2,185,992,1,no waterfront,0,3,7,125,60,1960,0,153,824
18486,2014-08-06,529000.0,3,2,142,315,1,no waterfront,0,3,7,91,50,1907,2014,174,391
18487,2014-06-27,295000.0,1,1,65,232,1,no waterfront,0,4,7,65,0,1907,0,124,464
18488,2014-09-22,365000.0,3,1,88,785,1,no waterfront,0,3,7,88,0,1962,0,149,936
18489,2014-10-15,473000.0,3,3,128,100,3,no waterfront,0,3,8,128,0,2005,0,129,105
18490,2014-06-23,403500.0,3,1,170,743,1,no waterfront,0,3,8,111,58,1960,0,172,740
18491,2014-06-02,544000.0,3,1,166,762,1,no waterfront,1,3,7,166,0,1910,0,182,561
18492,2014-10-23,621000.0,3,1,124,371,1,no waterfront,0,4,7,124,0,1927,0,140,371
18493,2014-08-01,672600.0,3,2,141,534,2,no waterfront,0,3,8,130,11,1908,2006,131,524
18494,2015-04-07,689800.0,2,1,127,290,1,no waterfront,0,3,7,101,26,1950,0,160,554
18495,2015-05-07,613000.0,3,1,136,416,1,no waterfront,0,4,7,104,31,1918,0,196,416
18496,2014-07-01,808000.0,4,2,232,823,2,no waterfront,0,4,9,232,0,1987,0,244,821
18497,2014-07-25,301000.0,3,1,98,858,1,no waterfront,0,4,7,98,0,1956,0,176,602
18498,2014-09-25,340000.0,3,1,112,895,1,no waterfront,0,4,7,112,0,1987,0,143,994
18499,2014-12-23,206000.0,3,1,85,780,1,no waterfront,0,3,7,85,0,1963,0,117,780
18500,2014-11-03,550000.0,3,1,124,557,1,no waterfront,0,4,7,124,0,1960,0,147,836
18501,2014-12-24,325000.0,2,1,89,445,1,no waterfront,0,2,6,89,0,1912,0,133,445
18502,2014-10-12,475000.0,3,2,151,704,2,no waterfront,0,3,8,151,0,1986,0,194,680
18503,2014-07-30,432100.0,3,1,170,682,1,no waterfront,0,3,8,121,49,1976,0,172,650
18504,2015-03-03,359000.0,3,2,286,676,1,no waterfront,0,4,7,144,141,1959,0,137,733
18505,2015-01-05,490000.0,3,1,85,445,1,no waterfront,0,4,6,72,13,1926,0,127,445
18506,2014-05-22,648360.0,4,1,209,650,1,no waterfront,1,4,7,104,104,1947,0,216,852
18507,2014-10-07,340000.0,3,1,160,1113,1,no waterfront,3,5,6,160,0,1918,0,231,860
18508,2015-04-03,545000.0,3,2,149,749,1,no waterfront,0,5,7,101,48,1955,0,140,817
18509,2014-07-15,115000.0,2,0,51,741,1,no waterfront,0,3,5,51,0,1952,0,123,741
18510,2015-02-19,705640.0,3,2,222,1147,1,no waterfront,0,4,8,131,91,1968,0,242,1118
18511,2014-07-30,300000.0,3,2,182,147,2,no waterfront,0,3,7,162,19,2003,0,163,181
18512,2014-07-31,1650000.0,4,2,296,1384,1,no waterfront,3,4,9,180,116,1949,1992,241,1040
18513,2015-04-17,1137500.0,4,3,293,390,2,no waterfront,4,3,8,202,91,1999,0,202,483
18514,2014-08-18,280000.0,3,1,143,688,1,no waterfront,0,5,7,143,0,1944,0,116,693
18515,2014-12-19,245000.0,4,1,179,710,1,no waterfront,0,4,8,118,60,1981,0,172,817
18516,2014-10-30,564000.0,4,1,108,426,1,no waterfront,0,4,7,108,0,1925,0,132,379
18517,2014-09-19,849000.0,3,1,234,421,1,no waterfront,0,5,9,135,98,1954,0,173,466
18518,2015-04-09,698000.0,3,1,113,691,1,no waterfront,0,4,7,113,0,1964,0,124,668
18519,2014-09-25,319000.0,3,1,89,794,1,no waterfront,0,3,7,89,0,1971,0,122,699
18520,2015-02-24,1450000.0,3,3,381,1460,1,no waterfront,1,3,10,207,174,2000,0,232,1430
18521,2014-07-10,695000.0,4,3,307,1955,2,no waterfront,0,5,9,222,84,1992,0,209,2173
18522,2015-03-30,680000.0,4,2,206,493,1,no waterfront,0,5,7,108,97,1951,0,143,390
18523,2014-10-27,287500.0,4,2,209,1114,2,no waterfront,0,3,8,209,0,1985,0,198,1102
18524,2014-11-12,465000.0,3,3,140,171,2,no waterfront,2,3,8,114,26,2001,0,143,170
18525,2014-09-25,335000.0,3,1,125,1320,1,no waterfront,0,4,6,125,0,1981,0,141,1338
18526,2014-06-27,602000.0,4,1,224,3511,1,no waterfront,0,4,8,174,50,1981,0,258,3301
18527,2015-02-25,482000.0,3,2,274,608,2,no waterfront,0,3,8,274,0,2003,0,222,608
18528,2014-09-09,220000.0,5,1,117,778,1,no waterfront,0,3,7,117,0,1918,0,84,778
18529,2014-05-20,206000.0,4,2,157,559,1,no waterfront,0,3,6,157,0,1978,0,122,553
